IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HIV_0000000015,Number of pregnant women living with HIV who received antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2022,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2023-07-10T23:00:00.000Z
HIV_0000000015,Number of pregnant women living with HIV who received antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,USA,United States of America,Year,2022,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2023-07-10T23:00:00.000Z
HIV_0000000015,Number of pregnant women living with HIV who received antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,URY,Uruguay,Year,2022,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2023-07-10T23:00:00.000Z
HIV_0000000015,Number of pregnant women living with HIV who received antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2022,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2023-07-10T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,ARM,Armenia,Year,2022,false,,,,,,,,,,,,,100,,,100,,100,<100 [<100 - <100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2022,false,,,,,,,,,,,,,100,,,100,,100,<100 [<100 - <100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,BLZ,Belize,Year,2022,false,,,,,,,,,,,,,100,,,100,,100,<100 [<100 - <100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2022,false,,,,,,,,,,,,,100,,,100,,100,<100 [<100 - <100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2022,false,,,,,,,,,,,,,100,,,100,,100,<100 [<100 - <100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,GEO,Georgia,Year,2022,false,,,,,,,,,,,,,100,,,100,,100,<100 [<100 - <100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2022,false,,,,,,,,,,,,,100,,,100,,100,<100 [<100 - <100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2022,false,,,,,,,,,,,,,100,,,100,,200,<100 [<100 - <200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2022,false,,,,,,,,,,,,,100,,,100,,200,<100 [<100 - <200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2022,false,,,,,,,,,,,,,200,,,100,,200,<200 [<100 - <200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2022,false,,,,,,,,,,,,,200,,,100,,200,<200 [<100 - <200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,URY,Uruguay,Year,2022,false,,,,,,,,,,,,,200,,,100,,200,<200 [<100 - <200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2022,false,,,,,,,,,,,,,200,,,100,,520,<200 [<100 - 520],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2022,false,,,,,,,,,,,,,200,,,200,,200,<200 [<200 - <200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,CUB,Cuba,Year,2022,false,,,,,,,,,,,,,200,,,200,,200,<200 [<200 - <200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,false,,,,,,,,,,,,,200,,,200,,200,<200 [<200 - <200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2022,false,,,,,,,,,,,,,200,,,200,,200,<200 [<200 - <200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,SUR,Suriname,Year,2022,false,,,,,,,,,,,,,200,,,200,,200,<200 [<200 - <200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2022,false,,,,,,,,,,,,,200,,,200,,500,<200 [<200 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2022,false,,,,,,,,,,,,,200,,,200,,500,<200 [<200 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,MRT,Mauritania,Year,2022,false,,,,,,,,,,,,,200,,,200,,500,<200 [<200 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2022,false,,,,,,,,,,,,,500,,,200,,500,<500 [<200 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2022,false,,,,,,,,,,,,,500,,,200,,500,<500 [<200 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2022,false,,,,,,,,,,,,,500,,,200,,500,<500 [<200 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2022,false,,,,,,,,,,,,,500,,,200,,500,<500 [<200 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2022,false,,,,,,,,,,,,,500,,,200,,500,<500 [<200 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,GUY,Guyana,Year,2022,false,,,,,,,,,,,,,500,,,500,,500,<500 [<500 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,HND,Honduras,Year,2022,false,,,,,,,,,,,,,500,,,500,,500,<500 [<500 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,JAM,Jamaica,Year,2022,false,,,,,,,,,,,,,500,,,500,,500,<500 [<500 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2022,false,,,,,,,,,,,,,500,,,500,,500,<500 [<500 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,PAN,Panama,Year,2022,false,,,,,,,,,,,,,500,,,500,,500,<500 [<500 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,PRY,Paraguay,Year,2022,false,,,,,,,,,,,,,500,,,500,,500,<500 [<500 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,ROU,Romania,Year,2022,false,,,,,,,,,,,,,500,,,500,,500,<500 [<500 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2022,false,,,,,,,,,,,,,500,,,500,,500,<500 [<500 - <500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2022,false,,,,,,,,,,,,,500,,,500,,660,<500 [<500 - 660],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2022,false,,,,,,,,,,,,,500,,,500,,750,<500 [<500 - 750],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,GMB,Gambia,Year,2022,false,,,,,,,,,,,,,1100,,,830,,1400,1100 [830 - 1400],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2022,false,,,,,,,,,,,,,13000,,,11000,,15000,13 000 [11 000 - 15 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2022,false,,,,,,,,,,,,,130000,,,110000,,140000,130 000 [110 000 - 140 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2022,false,,,,,,,,,,,,,1300,,,1100,,1600,1300 [1100 - 1600],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,GHA,Ghana,Year,2022,false,,,,,,,,,,,,,14000,,,11000,,16000,14 000 [11 000 - 16 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2022,false,,,,,,,,,,,,,14000,,,11000,,19000,14 000 [11 000 - 19 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,SEN,Senegal,Year,2022,false,,,,,,,,,,,,,1500,,,1300,,1700,1500 [1300 - 1700],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2022,false,,,,,,,,,,,,,1800,,,1500,,2100,1800 [1500 - 2100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,LBR,Liberia,Year,2022,false,,,,,,,,,,,,,1900,,,1500,,2400,1900 [1500 - 2400],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2022,false,,,,,,,,,,,,,1900,,,1700,,2100,1900 [1700 - 2100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2022,false,,,,,,,,,,,,,2100,,,1500,,2500,2100 [1500 - 2500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2022,false,,,,,,,,,,,,,2100,,,1600,,3000,2100 [1600 - 3000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,NER,Niger,Year,2022,false,,,,,,,,,,,,,2100,,,1900,,2400,2100 [1900 - 2400],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2022,false,,,,,,,,,,,,,2200,,,1500,,3400,2200 [1500 - 3400],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,GAB,Gabon,Year,2022,false,,,,,,,,,,,,,2300,,,1800,,3100,2300 [1800 - 3100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,AGO,Angola,Year,2022,false,,,,,,,,,,,,,24000,,,20000,,29000,24 000 [20 000 - 29 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2022,false,,,,,,,,,,,,,25000,,,20000,,30000,25 000 [20 000 - 30 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2022,false,,,,,,,,,,,,,2500,,,2000,,2800,2500 [2000 - 2800],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2022,false,,,,,,,,,,,,,280000,,,200000,,340000,280 000 [200 000 - 340 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,BDI,Burundi,Year,2022,false,,,,,,,,,,,,,3000,,,2500,,3500,3000 [2500 - 3500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2022,false,,,,,,,,,,,,,3000,,,2600,,3500,3000 [2600 - 3500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2022,false,,,,,,,,,,,,,3200,,,2700,,3600,3200 [2700 - 3600],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,MWI,Malawi,Year,2022,false,,,,,,,,,,,,,36000,,,31000,,40000,36 000 [31 000 - 40 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,TGO,Togo,Year,2022,false,,,,,,,,,,,,,4400,,,3500,,5400,4400 [3500 - 5400],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2022,false,,,,,,,,,,,,,4400,,,3600,,5200,4400 [3600 - 5200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2022,false,,,,,,,,,,,,,51000,,,44000,,56000,51 000 [44 000 - 56 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2022,false,,,,,,,,,,,,,510,,,500,,610,510 [<500 - 610],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2022,false,,,,,,,,,,,,,52000,,,44000,,59000,52 000 [44 000 - 59 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,BEN,Benin,Year,2022,false,,,,,,,,,,,,,5500,,,4400,,6700,5500 [4400 - 6700],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2022,false,,,,,,,,,,,,,5500,,,4600,,6300,5500 [4600 - 6300],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,KEN,Kenya,Year,2022,false,,,,,,,,,,,,,56000,,,48000,,65000,56 000 [48 000 - 65 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,GIN,Guinea,Year,2022,false,,,,,,,,,,,,,5600,,,4600,,6700,5600 [4600 - 6700],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,MLI,Mali,Year,2022,false,,,,,,,,,,,,,5800,,,4700,,7300,5800 [4700 - 7300],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2022,false,,,,,,,,,,,,,590,,,520,,710,590 [520 - 710],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,HTI,Haiti,Year,2022,false,,,,,,,,,,,,,5900,,,4900,,7000,5900 [4900 - 7000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2022,false,,,,,,,,,,,,,6100,,,4900,,7500,6100 [4900 - 7500],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2022,false,,,,,,,,,,,,,620,,,540,,700,620 [540 - 700],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,SSD,South Sudan,Year,2022,false,,,,,,,,,,,,,6200,,,4900,,7600,6200 [4900 - 7600],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,COG,Congo,Year,2022,false,,,,,,,,,,,,,6300,,,4500,,8600,6300 [4500 - 8600],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2022,false,,,,,,,,,,,,,6600,,,5700,,7200,6600 [5700 - 7200],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2022,false,,,,,,,,,,,,,73000,,,61000,,79000,73 000 [61 000 - 79 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,LSO,Lesotho,Year,2022,false,,,,,,,,,,,,,7300,,,6200,,8000,7300 [6200 - 8000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2022,false,,,,,,,,,,,,,7400,,,6500,,8100,7400 [6500 - 8100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2022,false,,,,,,,,,,,,,750,,,650,,840,750 [650 - 840],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2022,false,,,,,,,,,,,,,780,,,730,,820,780 [730 - 820],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,DZA,Algeria,Year,2022,false,,,,,,,,,,,,,790,,,730,,860,790 [730 - 860],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,UGA,Uganda,Year,2022,false,,,,,,,,,,,,,80000,,,69000,,88000,80 000 [69 000 - 88 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2022,false,,,,,,,,,,,,,810,,,660,,970,810 [660 - 970],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,TCD,Chad,Year,2022,false,,,,,,,,,,,,,8400,,,6800,,10000,8400 [6800 - 10 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,BWA,Botswana,Year,2022,false,,,,,,,,,,,,,9000,,,7000,,10000,9000 [7000 - 10000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2022,false,,,,,,,,,,,,,9200,,,7800,,11000,9200 [7800 - 11 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2022,false,,,,,,,,,,,,,96000,,,81000,,110000,96 000 [81 000 - 110 000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2022,false,,,,,,,,,,,,,960,,,880,,1000,960 [880 - 1000],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,ALB,Albania,Year,2022,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,AND,Andorra,Year,2022,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2022,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,ARG,Argentina,Year,2022,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2022,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,AUT,Austria,Year,2022,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
